,id,corruption,fold,test_score
9,1485,gbt,9,0.7884490206521095
10,1485,gbt,10,0.8672679315919339
11,1485,gbt,11,0.7729560120774377
12,1485,gbt,12,0.828830328247804
13,1485,gbt,13,0.7865313564430769
14,1485,gbt,14,0.821137309292649
15,1485,gbt,15,0.8324189969587974
16,1485,gbt,16,0.8345933630217041
17,1485,gbt,17,0.8261799705843027
18,1485,gbt,18,0.7959606728263443
19,1485,gbt,19,0.7708479145604894
20,1485,gbt,20,0.7824018012213051
21,1485,gbt,21,0.8422983608497544
22,1485,gbt,22,0.8403131578850004
23,1485,gbt,23,0.8172259036033136
24,1485,gbt,24,0.8209624931972412
25,1485,gbt,25,0.8134056429625739
26,1485,gbt,26,0.8153818843474016
27,1485,gbt,27,0.8211478932360915
28,1485,gbt,28,0.8288404569678726
29,1485,gbt,29,0.8302771348881373
0,1486,gbt,0,0.9696066683596087
1,1486,gbt,1,0.9679640537400986
2,1486,gbt,2,0.966454333197985
3,1486,gbt,3,0.9675960364381876
4,1486,gbt,4,0.9696678049169603
5,1486,gbt,5,0.9711191061171055
6,1486,gbt,6,0.9715127418859203
7,1486,gbt,7,0.9709268382601832
8,1486,gbt,8,0.9683397427040346
9,1486,gbt,9,0.9670147994236257
10,1486,gbt,10,0.9656094218238594
11,1486,gbt,11,0.9731219589066634
12,1486,gbt,12,0.9702391985702582
13,1486,gbt,13,0.9717946294747637
14,1486,gbt,14,0.9709131922541013
15,1486,gbt,15,0.9701696004518422
16,1486,gbt,16,0.9693728522990547
17,1486,gbt,17,0.9675554620880823
18,1486,gbt,18,0.9743393073386972
19,1486,gbt,19,0.9681374268936774
20,1486,gbt,20,0.9674278797340808
21,1486,gbt,21,0.9689610784222755
22,1486,gbt,22,0.9695827395493525
23,1486,gbt,23,0.9671575573634258
24,1486,gbt,24,0.9711584570531436
25,1486,gbt,25,0.973825974786315
26,1486,gbt,26,0.9674329742389025
